IFXR	FX CONNECT IRELAND MTF - RFQ	STATE STREET GLOBALLINK IRELAND LIMITED	IFXC	IFXC	MLTF	IFXC MTF	IE	DUBLIN	WWW.FXCONNECTMTF.COM/OUR-SERVICES	EXPIRED	Europe	Northern Europe	1	1
IGDL	ICAP GLOBAL DERIVATIVES LIMITED	ICAP GLOBAL DERIVATIVES LIMITED	IGDL		MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/ICAP-GLOBAL-DERIVATIVES-MTF	ACTIVE	Europe	Northern Europe	0	1
IIDX	INSTINET IDX		XINS	XINS	ATSS		US	NEW YORK	WWW.INSTINET.COM	EXPIRED	Americas	North America	1	1
IINX	INDIA INTERNATIONAL EXCHANGE (IFSC) LIMITED		IINX		NSPD	INDIA INX	IN	GIFT CITY, GANDHINAGAR	WWW.INDIAINX.COM	ACTIVE	Asia	Southern Asia	0	1
IKBS	IKB DEUTSCHE INDUSTRIEBANK AG		IKBS		SINT		DE	DUESSELDORF	WWW.IKB.DE	ACTIVE	Europe	Western Europe	0	1
ILCM	LOUIS CAPITAL MARKETS UK	TP ICAP BROKING LIMITED	IOTF	IOTF	OTFS		GB	LONDON	HTTPS://REGULATORY.TPICAP.COM/	ACTIVE	Europe	Northern Europe	1	1
IMAG	ICE MARKETS AGRICULTURE		IFUS	IFUS	NSPD		US	ATLANTA	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IMBD	ICE MARKETS BONDS		IFUS	IFUS	NSPD		US	ATLANTA	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IMCC	ICE CREDIT TRADE	ICE BONDS SECURITIES CORPORATION	IBSC	IBSC	NSPD		US	NEW YORK	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IMCD	ICAP MTF - CREDIT DERIVATIVES		ICPM	ICPM	MLTF		GB	LONDON	WWW.TPICAP.COM	EXPIRED	Europe	Northern Europe	1	1
